seg_index,timestamp,representation,bitrate_kbps,seg_dur_s,seg_bytes,download_time_s,throughput_kbps,buffer_s,stall_events,stall_duration_s,action
1,0.131,1,295.0,4.0,77930,0.1269,4913.0,4.0,0,0.0,steady
2,0.452,1,295.0,4.0,190947,0.3208,4761.6,7.68,0,0.0,steady
3,2.864,4,2924.4,4.0,1440488,2.4115,4778.8,9.27,0,0.0,switch
4,5.476,4,2924.4,4.0,1560430,2.6119,4779.4,10.66,0,0.0,steady
5,8.215,4,2924.4,4.0,1637070,2.7391,4781.3,11.92,0,0.0,steady
6,9.911,4,2924.4,4.0,1013753,1.6957,4782.7,14.22,0,0.0,steady
7,12.022,4,2924.4,4.0,1260231,2.1102,4777.8,16.11,0,0.0,steady
8,17.121,4,2924.4,4.0,1489755,5.0997,2337.0,15.01,0,0.0,steady
9,18.501,3,1465.2,4.0,824245,1.379,4781.7,17.63,0,0.0,switch
10,21.369,4,2924.4,4.0,1713066,2.8679,4778.5,18.76,0,0.0,switch
11,23.093,4,2924.4,4.0,1030878,1.7242,4783.0,21.04,0,0.0,steady
12,25.255,4,2924.4,4.0,1291502,2.1614,4780.1,22.88,0,0.0,steady
13,27.856,4,2924.4,4.0,1537016,2.6014,4726.7,24.27,0,0.0,steady
14,45.767,4,2924.4,4.0,1623114,17.61,737.4,10.36,0,0.0,steady
15,46.02,1,295.0,4.0,149828,0.2524,4749.2,14.11,0,0.0,switch
16,47.233,4,2924.4,4.0,723959,1.2127,4775.9,16.9,0,0.0,switch
17,49.609,4,2924.4,4.0,1419382,2.3765,4778.0,18.52,0,0.0,steady
18,52.827,4,2924.4,4.0,1920802,3.2172,4776.3,19.3,0,0.0,steady
19,55.117,4,2924.4,4.0,1367677,2.29,4777.9,21.01,0,0.0,steady
20,59.86,4,2924.4,4.0,1610274,4.7426,2716.3,20.27,0,0.0,steady
21,61.853,3,1465.2,4.0,857478,1.9932,3441.5,22.28,0,0.0,switch
22,64.104,4,2924.4,4.0,1343919,2.2503,4777.7,24.03,0,0.0,switch
23,65.456,4,2924.4,4.0,746363,1.2517,4770.1,26.68,0,0.0,steady
24,70.852,4,2924.4,4.0,1604801,2.6887,4775.0,25.28,0,0.0,steady
