seg_index,timestamp,representation,bitrate_kbps,seg_dur_s,seg_bytes,download_time_s,throughput_kbps,buffer_s,stall_events,stall_duration_s,action
1,0.131,1,295.0,4.0,77930,0.127,4907.5,4.0,0,0.0,steady
2,0.451,1,295.0,4.0,190947,0.3204,4767.5,7.68,0,0.0,steady
3,2.863,4,2924.4,4.0,1440488,2.4116,4778.5,9.27,0,0.0,switch
4,5.476,4,2924.4,4.0,1560430,2.6121,4779.1,10.66,0,0.0,steady
5,8.215,4,2924.4,4.0,1637070,2.7392,4781.2,11.92,0,0.0,steady
6,9.91,4,2924.4,4.0,1013753,1.6948,4785.2,14.22,0,0.0,steady
7,12.02,4,2924.4,4.0,1260231,2.1099,4778.4,16.11,0,0.0,steady
8,17.097,4,2924.4,4.0,1489755,5.0774,2347.3,15.03,0,0.0,steady
9,18.477,3,1465.2,4.0,824245,1.379,4781.7,17.65,0,0.0,switch
10,21.345,4,2924.4,4.0,1713066,2.868,4778.4,18.79,0,0.0,switch
11,23.07,4,2924.4,4.0,1030878,1.7247,4781.8,21.06,0,0.0,steady
12,25.231,4,2924.4,4.0,1291502,2.1612,4780.6,22.9,0,0.0,steady
13,27.803,4,2924.4,4.0,1537016,2.572,4780.8,24.33,0,0.0,steady
14,45.663,4,2924.4,4.0,1623114,17.4583,743.8,10.47,0,0.0,steady
15,45.915,1,295.0,4.0,149828,0.2524,4748.0,14.22,0,0.0,switch
16,47.128,4,2924.4,4.0,723959,1.2123,4777.4,17.0,0,0.0,switch
17,49.504,4,2924.4,4.0,1419382,2.3765,4778.0,18.63,0,0.0,steady
18,52.722,4,2924.4,4.0,1920802,3.2174,4776.1,19.41,0,0.0,steady
19,55.012,4,2924.4,4.0,1367677,2.2902,4777.6,21.12,0,0.0,steady
20,59.523,4,2924.4,4.0,1610274,4.5106,2856.0,20.61,0,0.0,steady
21,61.708,3,1465.2,4.0,857478,2.1852,3139.2,22.42,0,0.0,switch
22,62.796,3,1465.2,4.0,648712,1.0878,4770.6,25.33,0,0.0,steady
23,65.453,4,2924.4,4.0,746363,1.2524,4767.7,26.68,0,0.0,switch
24,70.847,4,2924.4,4.0,1604801,2.6879,4776.4,25.28,0,0.0,steady
